song_code	song_title	artist	album_cover	album_title	public_date	genre	lyrics	public_date_DV	emotion	singer_code	song_name	singer_name	plylstseq	tag
37592043	가장 찬란한 빛으로 쏟아지는	HYNN (박혜원)	https://cdnimg.melon.co.kr/cm2/album/images/115/02/504/11502504_20240531112758_500.jpg?4509f646eab68afc0a7a661822e1392b/melon/resize/512/quality/100/optimize	가장 찬란한 빛으로 쏟아지는	2024.06.02	발라드	구름 뒤로 가리워진 햇살이 눈을 뜰 때 차디찬 꿈 속을 헤메이다 빛을 마주한 듯해 어느새 반짝인 것만 같아 어둠을 넘어선 그때 그때 그때 그때 눈이 부시도록 내게 다가오는 뜨거운 햇살이 끝내 만들어져 너란 이름으로 나를 비춰줘 가장 찬란한 빛으로 쏟아지는 너 언젠가는 닿게될 거라 믿었어 끝도 없는 시간 속을 달려 나에게 기나긴 밤 수평선을 넘어와 결국 만나게 돼 우리는 어떤 순간에라도 서로를 찾아낼 거야 시선의 끝엔 어둡기만 했던 내가 어느새 하얗게 물들어 흐리기만 했던 날이 너로 덮여 나를 비추면 분명히 반짝인 것만 같아 어둠을 넘어선 그때 그때 그때 그때 눈이 부시도록 내게 다가오는 뜨거운 햇살이 끝내 만들어져 너란 이름으로 나를 비춰줘 가리워진 안개 너머 선명해진 너 언젠가는 닿게될 거라 믿었어 끝도 없는 시간 속을 달려 나에게 기나긴 밤 수평선을 넘어와 결국 만나게 돼 우리는 어떤 순간에라도 서로를 찾아낼 거야 시선의 끝엔 넌 나의 빛이 되고 난 너의 바다가 되어 채워져가 두렵지 않아 어떤 밤에도 나를 찾아줄 걸 알고 있어 내가 널 안아줄게 언젠가는 닿게될 거라 믿었어 끝도 없는 시간 속을 달려 나에게 기나긴 밤 수평선을 넘어와 결국 만나게 돼 우리는 어떤 순간에라도 서로를 찾아낼 거야 시선의 끝엔 	2020	기쁨	1229685	가장 찬란한 빛으로 쏟아지는	HYNN (박혜원)	100098227//457624642//522118839//516213208//438523538//444993829//503955542//488352132//439456015//491546634	발라드//감성//기분전환//드라이브//트렌디//발라드//감성//새벽//슬픔//트렌디//가요//인기곡//슬픈//발라드//감성//잔잔한//이별//사랑//카페//휴식//추억//명곡//회상//까페//잔잔//이별//노래방//센치한//OST//센치//이별//슬픔//슬픈//눈물//새벽//가을//우울//우울한//애절한//감성적인//새벽감성//감성적//아픔//상처//공감//아픔
36100714	혼자서 걸어요 (Prod. by 나얼)	태연 (TAEYEON)	https://cdnimg.melon.co.kr/cm2/album/images/111/64/057/11164057_20230201185453_500.jpg?ee9177243d8d82ecd8a41e6c7ae7bab7/melon/resize/512/quality/100/optimize	나얼 <Ballad Pop City>	2023.02.02	발라드	그대여 보고 있나요 듣고 있나요 아무렇지도 않나요 난 그대 없는 하루가 고갤 숙이듯 너무도 낯설죠 그대여 알고 있나요 할 수 있나요 귀를 기울이나요 난 그대 없는 공기가 어깨를 누른 듯 너무나 무겁죠 들리나요 얼마나 더 아파해야 살아질까요 혼자서 걸어요 그뿐이죠 어둔 밤을 맞이하는 거죠 그대 없는 내가 잘할 수 있도록 날 위해 기도해요 혼자서 울어요 매일 그래요 이 밤을 헤매이는 거죠 그대 없는 내가 일어설 수 있게 생각하지 말고 내게 와줘요 들리나요 얼마나 더 기다려야 그대가 올까요 혼자서 걸어요 그뿐이죠 어둔 밤을 맞이하는 거죠 그대 없는 내가 잘할 수 있도록 날 위해 기도해요 혼자서 말해요 늘 말이에요 모진 밤을 마주하는 거죠 그대 없는 내가 일어설 수 있게 살아갈 수 있게 생각하지 말고 내게 와줘요 	2020	슬픔	236797	혼자서 걸어요 (Prod. by 나얼)	태연 (TAEYEON)	480011338//488053652//488352132//523590969//499356701//528821859//456209946//448382538//471050322//504499395	발라드//이별//사랑//비오는날//여름//눈물//헤어짐//겨울//따뜻한//연말//감성적인//새벽감성//감성적//눈물//애절한//이별노래//헤어짐//헤어짐//공감//헤어짐//평화로운//마음
31624517	바라봐줘요	죠지	https://cdnimg.melon.co.kr/cm/album/images/102/53/396/10253396_500.jpg?854e7da83f092070565bc6fb3a3660f5/melon/resize/512/quality/100/optimize	바라봐줘요	2019.02.21	발라드	그대를 다시 볼 수 있다는 생각을 해요 아마도 우린 끝없이 멀리 돌아만 왔죠 엊그제부터 또 생각이 나서 이제 더는 안될 것 같아 그대에게 말해요 아무런 의미 없는 일상에 들어와줘요 그대와 함께하고 싶은 게 참 많은걸요 익숙해질 즘 그댈 기다리는 게 왠지 마주칠 것만 같아 마음이 떨려요 I’m the one who found your love 그대 안에 내가 번져서 그간에 맘들이 모두 녹아내리면 내가 꿈꿔왔던 것처럼 그렇게 나를 바라봐줘요 혼자서 잠 못 이루고 널 떠올렸던 밤 별들이 반짝이던 그날에 기도했었죠 그대를 다시 다시 볼 수 있다면 어디에 있건 당장이라도 달려갈 텐데 I’m the one who found your love 그대 안에 내가 번져서 그간에 맘들이 모두 녹아내리면 내가 꿈꿔왔던 것처럼 그렇게 나를 바라봐줘요 I’m the one who found your love 그대 안에 내가 번져서 그간에 맘들이 모두 녹아내리면 내가 꿈꿔왔던 것처럼 그렇게 나를 바라봐줘요 	2020	기쁨	790830	바라봐줘요	죠지	521579799//401872364//518466985//510915282//481237686//522786649//524296977//509283946//433627406//525569301//456209863//429543436//533375184//468427697//436623595//424284364//428679951//503423313//501846331	인디//봄//인디//밤//겨울//밤//여름밤//감성적인//감성적//지하철//짝사랑//짝사랑//이별노래//헤어짐//퇴근길//고백//후회//후회//보고싶다//보고싶다//크리스마스//크리스마스//연말//따뜻한//따뜻한//연말
30646585	잠 못 드는 밤 비는 내리고	아이유	https://cdnimg.melon.co.kr/cm/album/images/100/96/855/10096855_500.jpg?143adaa26f0aeb5c274cb302ddac684f/melon/resize/512/quality/100/optimize	꽃갈피 둘	2017.09.22	발라드	창밖을 보면 비는 오는데 괜시리 마음만 울적해 울적한 마음을 달랠 수가 없네 잠도 오지 않는 밤에 슬픈 노래는 듣고 싶지 않아 내 마음속에 잠들어있는 네가 다시 나를 찾아와 나는 긴긴밤을 잠 못 들 것 같아 창밖에 비가 내리면 우두커니 창가에 기대어 앉아 기타를 퉁기며 노래를 불렀지 네가 즐겨듣던 그 노래 창밖을 보면 비는 오는데 괜시리 마음만 울적해 울적한 마음을 달랠 수가 없네 잠도 오지 않는 밤에 이젠 나의 희미한 기억 속에 너는 점점 더 멀어져 가고 너의 슬픈 미소만이 나의 마음속에 가득 남아 흐르고 있어 이렇게 비가 오는 밤이면 너는 나를 더욱 슬퍼지게 해 언제나 즐겨듣던 그 노래가 내 귓가에 아직 남아있는데 이렇게 비가 오는 밤이면 내 지친 그리움으로 널 만나고 이 비가 그치고 나면 난 너를 찾아 떠나갈 거야 두 눈을 감고 잠을 청해도 비 오는 소리만 처량해 비 오는 소리에 내 마음 젖었네 잠도 오지 않는 밤에 이젠 나의 희미한 기억 속에 너는 점점 더 멀어져 가고 너의 슬픈 미소만이 나의 마음속에 가득 남아 흐르고 있어 이렇게 비가 오는 밤이면 너는 나를 더욱 슬퍼지게 해 언제나 즐겨듣던 그 노래가 내 귓가에 아직 남아있는데 이렇게 비가 오는 밤이면 내 지친 그리움으로 널 만나고 이 비가 그치고 나면 난 너를 찾아 떠나갈 거야 비가 오는 밤이면 내 지친 그리움으로 널 만나고 비가 그치고 나면 난 너를 찾아 떠나갈 거야 	2020	슬픔	261143	잠 못 드는 밤 비는 내리고	아이유	457577553//517872485//529586236//434562814//537125281//529988612//527104496//511305969//526957591//482157549//506970153//535774558//519175102//536648217//487976500//528221391	발라드//감성//잔잔한//슬픔//비오는날//센치한//비//슬픈//센치//잔잔//잔잔한//사랑//회상//잔잔//새벽//새벽감성//비오는날//비//장마//비오는날//분위기//매장음악//센치한//비//센치//장마//장마//흐린날//흐린날//흐린날//밝은//평온한//평온한//우울할때//감정
31571110	신청곡 (Feat. SUGA of BTS)	이소라	https://cdnimg.melon.co.kr/cm/album/images/102/44/499/10244499_500.jpg?4fee84ae880e1c6e61ccc739f38032e3/melon/resize/512/quality/100/optimize	신청곡 (Feat. SUGA of BTS)	2019.01.22	발라드	창밖엔 또 비가 와 이럴 땐 꼭 네가 떠올라 잠이 오지 않아 내방엔 이 침묵과 쓸쓸한 내 심장 소리가 미칠 것만 같아 So I turn on my radio 낯선 목소리가 들려오고 And on the radio 슬픈 그 사연이 너무 내 얘기 같아서 Hey DJ play me a song to make me smile 마음이 울적한 밤에 나 대신 웃어줄 그를 잊게 해줄 노래 Hey DJ play me a song to make me cry 가슴이 답답한 밤에 나 대신 울어줄 그를 잊게 해줄 노래 치열했던 하루를 위로하는 어둠마저 잠든 이 밤 수백 번 나를 토해내네 그대 아프니까 난 당신의 삶 한 귀퉁이 한 조각이자 그대의 감정들의 벗 때로는 familia 때때론 잠시 쉬어 가고플 때 함께임에도 외로움에 파묻혀질 때 추억에 취해서 누군가를 다시 게워낼 때 그때야 비로소 난 당신의 음악이 됐네 그래 난 누군가에겐 봄 누군가에게는 겨울 누군가에겐 끝 누군가에게는 처음 난 누군가에겐 행복 누군가에겐 넋 누군가에겐 자장가이자 때때로는 소음 함께 할게 그대의 탄생과 끝 어디든 함께 임을 기억하기를 언제나 당신의 삶을 위로할 테니 부디 내게 가끔 기대어 쉬어가기를 So I turn on my radio 낯선 목소리가 들려오고 And on the radio 슬픈 그 사연이 너무 내 얘기 같아서 Hey DJ play me a song to make me smile 마음이 울적한 밤에 나 대신 웃어줄 그를 잊게 해줄 노래 Hey DJ play me a song to make me cry 가슴이 답답한 밤에 나 대신 울어줄 그를 잊게 해줄 노래 창밖엔 또 비가 와 이럴 땐 꼭 네가 떠올라 잠이 오지 않아 난 어쩔 수 없나 봐 	2020	슬픔	983	신청곡 (Feat. SUGA of BTS)	이소라	101470463//527521183//401872364//439284456//455963408//510682137//510638043//496389028//488734201//511305969//526957591//482157549//506970153//439456015//461025699//484693872	발라드//감성//비오는날//센치한//비//감성적인//장마//혼자//편안한//센치//감성적//편안//발라드//이별//사랑//카페//봄//까페//인디//밤//슬픔//어쿠스틱//슬픈//힐링//명곡//회상//그리움//위로//힘들때//비오는날//비//장마//비오는날//비//장마//혼자//장마//흐린날//흐린날//흐린날//아픔//상처//공감//아픔//보고싶다
30247520	비가와 (Rain)	소유 (SOYOU), 백현 (BAEKHYUN)	https://cdnimg.melon.co.kr/cm/album/images/100/38/305/10038305_500.jpg?d89e2c6a8d8366195c641609f49979f2/melon/resize/512/quality/100/optimize	비가와	2017.02.14	발라드	비가 오던 우산 속 젖은 너의 어깨 끝 작은 떨림도 느낄 수 있었던 너와의 거리 비가 오던 정류장 바라보던 네 눈빛 너도 생각날까 밤새 나누던 우리의 얘기들 비가 내려 오늘도 아픈 비가와 너를 보냈던 그날처럼 말야 비가 내려 하필 또 잠도 못 자게 아직인가봐 난 아직도 널 기다리나 봐 비가 오던 그날 밤 사랑했던 너와 나 마지막까지 걱정하던 너 날 안아주던 너 비가 내려 오늘도 아픈 비가와 너를 보냈던 그날처럼 말야 비가 내려 하필 또 잠도 못 자게 아직인가봐 난 아직도 널 기다려 모든 건 영원할 수 없어서 우린 그렇게 엇갈린 걸까 모든 건 영원하지 못해서 그때 우린 행복했을까 비가 내려 오늘도 아픈 비가와 너를 보냈던 그날처럼 말야 비가 내려 하필 또 잠도 못 자게 아직인가봐 난 아직도 널 기다리나 봐 	2020	슬픔	490981	비가와 (Rain)	소유 (SOYOU)	101470463//457577553//496389028//434562814//529988612//511305969//526957591//482157549//506970153//523590969//454690143//484693872//423972298//528221391//462346240	발라드//감성//비오는날//센치한//비//감성적인//장마//혼자//편안한//센치//감성적//편안//발라드//감성//잔잔한//슬픔//비오는날//센치한//비//슬픈//센치//잔잔//비오는날//비//비오는날//비//장마//매장음악//센치한//비//센치//장마//흐린날//흐린날//흐린날//눈물//이별노래//헤어짐//후회//보고싶다//보고싶다//감정//상처
4711065	우산	윤하 (YOUNHA)	https://cdnimg.melon.co.kr/cm/album/images/022/63/475/2263475_500.jpg?89bc963e2148d4081efec8bae2239e25/melon/resize/512/quality/100/optimize	우산	2014.07.02	발라드	어느새 빗물이 내 발목에 고이고 참았던 눈물이 내 눈가에 고이고 I cry 어딜 가도 떠있는 내 작은 먹구름 까치발 딛고 잡아보려고 해도 키가 닿지 않아 항상 손끝 위에 어느새 빗물이 내 발목에 고이고 참았던 눈물이 내 눈가에 고이고 I cry 그대는 내 머리위에 우산 어깨위에 차가운 비 내리는 밤 내 곁에 그대가 습관이 돼버린 나 난 그대 없이는 안돼요 alone in the rain 어딜 가도 내 뒤를 쫓는 나만의 먹구름 창문을 닫고 끝내 눈을 감아도 곧 나를 깨우는 차가운 한방울 어느새 빗물이 내 발목에 고이고 참았던 눈물이 내 눈가에 고이고 I cry 그대는 내 머리위에 우산 어깨위에 차가운 비 내리는 밤 내 곁에 그대가 습관이 돼버린 나 난 그대 없이는 안돼요 alone in the rain 나의 곁에 그대가 없기에 내 창밖에 우산을 들고 기다리던 그대 I cry 그대는 내 머리위에 우산 어깨위에 차가운 비 내리는 밤 내 곁에 그대가 습관이 돼버린 나 난 그대 없이는 안돼요 I need you back in my life 그대는 내 머리위에 우산 어깨위에 차가운 비 내리는 밤 내 곁에 그대가 없는 반쪽의 세상 그댄 나 없이는 안돼요 forever in the rain forever in the rain forever in the rain forever in the rain 	2010	슬픔	203912	우산	윤하 (YOUNHA)	101470463//490527225//455963408//510638043//434562814//537125281//511305969//536848303//435062205//416972216	발라드//감성//비오는날//센치한//비//감성적인//장마//혼자//편안한//센치//감성적//편안//잔잔한//카페//비오는날//여름//비//장마//까페//그리움//잔잔//힐링//명곡//회상//그리움//비오는날//비//장마//비오는날//비//장마//비오는날//분위기//장마//청춘//걱정//잡생각
30390068	오늘 취하면 (Feat. 창모) (Prod. SUGA)	SURAN (수란)	https://cdnimg.melon.co.kr/cm/album/images/100/58/598/10058598_500.jpg?c1b925e129c0ab546750c21e8353ab93/melon/resize/512/quality/100/optimize	WINE	2017.04.27	R&B/Soul	아직 잊지 못하고 아주 달콤히 맴돌아 나 꿈인 줄 모르고 star 헤매이고 있어 그냥 어지러운 가봐요 잠이 든 그댄 아무 말도 말아요 이미 익숙해진 우리 미로 사이 참을 수 없어 Have a feel so sweet 어색했던 우리 첫 와인처럼 쓰고 아프지만 두 눈에 가득 담아 흐르는 대로 널 보내줄게 나 너에게 취해 난 이 밤에 취해 니가 모질게 했던 그 기억 속에 그 추억에 헤매 널 찾고 있어 그냥 잊을래 너의 맘도 알고 싶어 boy 그냥 잊어줘 Baby Please don't go 나 바빠 Bay 아니야 그만 잡아 Phone 우리 얘기 다 끝났어 난 차가운 남자라고 누가 취하면 그런 거 못해 잡다 놓다가 새 Phone에 지문 묻히기 누가 못하냐고 알아 난 나이 24 이별 따위엔 서툴지 사실 이제 나 익숙해졌음 해 마치 또래보다 훨씬 많은 돈을 버는 일 허나 나보다 훨씬 여리디 여린 널 위해 다 큰 어른인 척 좀 할 수 밖에 없는걸 생각해 좀좀좀 지울 수 없어 Have a feel so sweet 익숙해져 버린 네 향기처럼 쓰고 아프지만 내 맘에 가득 담아 흐르는 대로 널 보내줄게 나 너에게 취해 난 이 밤에 취해 니가 모질게 했던 그 기억 속에 그 추억에 헤매 널 찾고 있어 그냥 잊을래 너의 맘도 알고 싶어 boy 그냥 잊어줘 Baby Please don't go 눈 감으면 맴돌아 너와 걷던 길 함께한 시간 이대로 잠들면 oh 오늘 좀 취한 것 같아 잠긴 목소리로 불러도 넌 아무렇지 않게 가줘 나 너에게 취해 난 이 밤에 취해 니가 모질게 했던 그 기억 속에 그 추억에 헤매 널 찾고 있어 그냥 잊을래 너의 맘도 알고 싶어 boy 그냥 잊어줘 Baby Please don't go 	2020	슬픔	792765	오늘 취하면 (Feat. 창모) (Prod. SUGA)	SURAN (수란)	512640091//517610367//457536681//510638043//511305969//482157549//522118665//508597954//533908997//534872731//504846523//514571888//101574150	감성//산책//여름밤//알앤비//국내힙합//국힙//감성힙합//RnB//새벽감성//알앤비//RnB//국내//비오는날//비//장마//장마//흐린날//혼자//우울//우울한//혼자//짝사랑//따뜻한//걱정//상처//마음
4681146	한여름밤의 꿀	San E (산이), 레이나 (Raina)	https://cdnimg.melon.co.kr/cm/album/images/022/60/223/2260223_500.jpg/melon/resize/512/quality/100/optimize	San E, 레이나 Project Single '한여름밤의 꿀'	2014.06.12	랩/힙합	무더운 밤 잠은 오지 않고 이런저런 생각에 불러본 너 나올 줄 몰랐어 간지러운 바람 웃고 있는 우리 밤하늘에 별 취한듯한 너 시원한 beer cheers 바랄게 뭐 더 있어 한여름밤의 꿀 한여름밤의 꿀 so sweet so sweet yum 정말 오랜만이야 어떻게 지냈어 나 똑같지 뭐 그냥 열심히 일했어 넌 어때 그때 그 사람 계속 만나 헤어졌구나 미안 괜한 얘기 꺼내 어쨌든 반가워 시간 진짜 빠르다 벌써 여기까지 왔네 우리도 근데 어쩜 넌 하나 변함없이 여전히 이쁘네 던진 농담 반 진담 반 왜 말 돌리는데 술 때문인 건지 아니면 부끄러운 건지 빨개지는 볼 너 생각나로 피어나는 추억에 화원 색색 아련한 이야기꽃 웃음꽃 I want to tell you something 예전에 나 너 좋아했던 거 알어 and you said I know 나 좀 취했나 봐 헛소리 신경 쓰지 말고 cheers 건배 오늘처럼 무더운 밤 잠은 오지 않고 이런저런 생각에 불러본 너 나올 줄 몰랐어 간지러운 바람 웃고 있는 우리 밤하늘에 별 취한듯한 너 시원한 beer cheers 바랄게 뭐 더 있어 한여름밤의 꿀 이건 마치 한여름밤의 꿀 우린 마치 so sweet so sweet yum Hold up 지금 나오는 노래 뭐지 잠깐 Hold up 알듯한데 제목 기억 안 나는 옛 노래 흥얼거려 멜로디 시원한 밤공기 자리 옮길 겸 걷자 신난다며 폴짝 뛰어가는 뒷모습 참 순수해 너란 여자 그러다 벌레 한 마리에 기겁하더니 가로등 불빛 아래 포개지는 그림자 하나 이 순간 둘 행복해 셋 어느새 쥐고 있는 손가락 넷 한여름밤의 꿈 깨고 싶지 않은 한여름밤의 꿀 바로 오늘 같은 무더운 밤 잠은 오지 않고 이런저런 생각에 불러본 너 나올 줄 몰랐어 간지러운 바람 웃고 있는 우리 밤하늘에 별 취한듯한 너 시원한 beer cheers 바랄게 뭐 더 있어 한여름밤의 꿀 이건 마치 한여름밤의 꿀 우린 마치 so sweet so sweet yum 오늘 너무 즐거웠어 너무 즐거웠어 너무 반가웠어 나도 반가웠어 잘 자 굿나잇 You have a sweet dream 이런 널 보고 있자니 바랄게 없어서 행복했어 So happy 너무 행복했어 Me too 잘 자 굿나잇 You have a sweet dream 이런 널 안고 있자니 바랄게 뭐 더 있어 한여름밤의 꿀 한여름밤의 꿀 so sweet so sweet yum 한여름밤의 꿀 이건 마치 한여름밤의 꿀 우린 마치 so sweet so sweet yum 	2010	기쁨	402526	한여름밤의 꿀	San E (산이)	512640091//526489966//510682185//457536603//535604305//510915282//510478269//507055117//459121499//525287420//523770321//100098520//510213922//508329402//533908997//533844077//534872731//457506147//474887273	감성//산책//여름밤//댄스//케이팝//여행//여름//kpop//노동요//청량//휴가//청량한//사랑//설렘//달달//힙합//HipHop//트렌디//가요//국내//드라이브//여행//밤//여름밤//밤//힐링//설렘//여름//여름밤//청춘//설렘//매장//매장음악//신나는//바다//산책//회상//그리움//가요//2000년대//그리움//여름밤//흐린날//주말//짝사랑//짝사랑//따뜻한//국내//공감
4583482	200%	AKMU (악뮤)	https://cdnimg.melon.co.kr/cm/album/images/022/49/127/2249127_500.jpg/melon/resize/512/quality/100/optimize	PLAY	2014.04.07	포크/블루스	uh 나를봐 나를봐 나를봐 날 바라봐 바라봐 바라봐 너를 본 내 마음속에 사랑이 내 본능이 고백 빨리 하라 해 네 주위를 둘러싼 수많은 경쟁자 Yes I'm a soldier for you sweet멘트 장전 발사하기 전에 제군들 입 풀었나 yes 완전 간장콩장콩장장 equals 간 콩장장 Yeah I'm ready 아침이 깨는 소리 Morning 바람들은 makes harmony 저물어가는 달빛은 let it go uh 여물어가는 romance 꿈꾸고 good night Hey baby it's comin' new day 새로운 느낌이야 이건 Hey 왜 이래 It's common lovesick 아무래도 이거는 이거는 It must be L O V E 200 percent sure of that I want you really I mean really 정말이야 널 좋아하는데 빨갛게 익은 내 얼굴이 그걸 증명해 나를 봐 나를 봐 나를 봐 날 바라봐 바라봐 바라봐 난 strawberry처럼 very very 상큼한 사람 don't worry worry 어리바리한 그대 주위 사람들은 모두 다 이기주의 밤낮을 걸으며 널 지켜줄 나와 달리 그들은 차 키를 과시하지만 BAD GUY 자다가 일어나 잠꼬대로도 널 찾네 아침이 깨는 소리 Morning 바람들은 makes harmony 저물어가는 달빛은 let it go 여물어가는 romance 꿈꾸고 Hello 어디 가는 거니 where you I'll be there 네가 있는 그 거리 that way 아직 우리 사이 서먹해도 그래도 try는 해봐야지 나라도 It must be L O V E 200 percent sure of that I want you really I mean really 정말이야 널 좋아하는데 빨갛게 익은 내 얼굴이 그걸 증명해 처음이야 이런 기분 멈추질 못하겠어 막 넘쳐 누가 잠가놓은 듯 내 입은 네 앞에서 오물쪼물 안 열려 내 부름에 뒤를 돌아보는 네 두 눈을 보니 I said see you tomorrow Oh baby it can't be over like this someone help me 내 맘을 전할 수 있다면 사실은 나 널 oh please 좋아하는데 I'm sure 모든 걸 담은 이 눈빛이 그걸 증명해 It must be L O V E 200 percent sure of that I want you really I mean really 정말이야 널 좋아하는데 빨갛게 익은 내 얼굴이 그걸 증명해 It must be L O V E 	2010	기쁨	712452	200%	AKMU (악뮤)	534972963//510682185//534972919//101565452//525287420//508329402//454816654//509287026//533908997//533844077//495390697//457536790	사랑//고백//사랑//설렘//달달//봄//산책//봄//설렘//산책//신나는//바다//흐린날//주말//썸//데이트//썸//고백//짝사랑//짝사랑//따뜻한//국내
30086173	비행운	문문 (MoonMoon)	https://cdnimg.melon.co.kr/cm/album/images/100/13/929/10013929_500.jpg/melon/resize/512/quality/100/optimize	LIFE IS BEAUTY FULL	2016.11.10	인디음악	매일매일이 잿빛이더라구 팽이돌듯이 빙빙 돌더라구 어른이 라는 따분한 벌레들이 야금야금 꿈을 좀 먹더라구 나는 자라 겨우 내가 되겠지 뿔이 자라난 어른이 될테니 억지로 라도 웃어야지 하는데 그럼에도 좀 울적하더라구 어제와 오늘의 온도가 너무 달라서 비행운이 만들어졌네 내가 머물기에 여기는 너무 높아서 한숨자국만 깊게 드러났네 나는 자라 겨우 내가 되겠지 뿔이 자라난 어른이 될 테니 억지로 라도 웃어야지 하는데 그럼에도 좀 울적 하더라구 어제와 오늘의 온도가 너무 달라서 비행운이 만들어졌네 내가 머물기에 여기는 너무 높아서 한숨자국만 깊게 드러났네 어제와 오늘의 온도가 너무 달라서 비행운이 만들어졌네 내가 머물기에 여기는 너무 높아서 한숨자국만 깊게 드러났네 꼬마가 간직했던 꿈은 무엇일까 오래된 일기장을 꺼내봤네 1996년 7월 20일에 우주 비행사라고 적어놨네 	2020	슬픔	927668	비행운	문문 (MoonMoon)	530754374//482975847//477699612//510213922//505758699//418015110//504151253//436212750//441993820//522468385//441748350	최신가요//겨울//여름밤//새벽감성//퇴근길//여름밤//여름밤//흐린날//달달//외로움//불안//무기력//우울할때//잡생각
31726704	yours	데이먼스 이어 (Damons year)	https://cdnimg.melon.co.kr/cm/album/images/102/71/978/10271978_500.jpg?827fbea6014ef9ea68b87b3abd0f7f10/melon/resize/512/quality/100/optimize	yours	2019.04.10	발라드	내가 손을 잡을게 너는 힘을 빼도 돼 그저 복사꽃 핀 거릴 걷자 너의 마음이 녹아 우리 밤을 합치면 무너진 달을 세워놓자 가끔 너의 모습은 봄날의 낮과 밤 같아 따스하다가도 차갑곤 해 또 넌 맑은 하늘에 내리는 소나기 같아 넌 대체 내게 뭐를 원해 그대여 난 솔직히 좀 싫어 그대는 내가 없더라도 아무렇지 않은 게 넌 나의 모든 하루를 바꿔 난 그렇게 또 두 눈을 감고 마네 그대여 난 솔직히 좀 싫어 그대는 내가 없더라도 아무렇지 않은 게 넌 나의 모든 하루를 바꿔 난 그렇게 또 두 눈을 감고 마네 	2020	분노	1757393	yours	데이먼스 이어 (Damons year)	534972865//457505963//527521183//457904205//516742314//521579799//520939341//457536706//530754374//529532088//514695752//472348438//528982367//534364303//475238229//508542085//457169589//523443647//505758699//522118665//509283946//412741259//507376797//508036801//471050322//524671555//457528978//520577810	발라드//봄//발라드//카페//명곡//가요//감성적인//까페//감성적//국내//발라드//이별//사랑//카페//봄//까페//잔잔한//카페//인디//휴식//가요//뉴에이지//팝송//까페//잔잔//인디//인디//봄//인디//새벽//인디음악//센치한//우울//우울한//센치//청춘//인디//가요//국내//최신가요//최신가요//가을//산책//인디음악//인디음악//인디음악//인디음악//인디음악//인디음악//여름밤//흐린날//혼자//우울//우울한//짝사랑//외로움//고백//고요한//평화로운//평화로운//국내//공감
33939313	Antifreeze	백예린 (Yerin Baek)	https://cdnimg.melon.co.kr/cm2/album/images/107/10/311/10710311_20210909184021_500.jpg?6513495083f58ce168a24189a1edb874/melon/resize/512/quality/100/optimize	선물	2021.09.10	발라드	우린 오래전부터 어쩔 수 없는 거였어 우주 속을 홀로 떠돌며 많이 외로워하다가 어느 순간 태양과 달이 겹치게 될 때면 모든 것을 이해할 수 있을 거야 하늘에선 비만 내렸어 뼈 속까지 다 젖었어 얼마 있다 비가 그쳤어 대신 눈이 내리더니 영화서도 볼 수 없던 눈보라가 불 때 너는 내가 처음 봤던 눈동자야 낯익은 거리들이 거울처럼 반짝여도 니가 건네주는 커피 위에 살얼음이 떠도 우리 둘은 얼어붙지 않을 거야 바다 속의 모래까지 녹일 거야 춤을 추며 절망이랑 싸울 거야 얼어붙은 아스팔트 도시 위로 숨이 막힐 거 같이 차가웠던 공기 속에 너의 체온이 내게 스며들어 오고 있어 우리 둘은 얼어붙지 않을 거야 바다 속의 모래까지 녹일 거야 춤을 추며 절망이랑 싸울 거야 얼어붙은 아스팔트 도시 위로 너와 나의 세대가 마지막이면 어떡해 또 다른 빙하기가 찾아오면 어떡해 긴 세월에 변하지 않을 그런 사랑은 없겠지만 그 사랑을 기다려줄 그런 사람을 찾는 거야 긴 세월에 변하지 않을 그런 사랑은 없겠지만 그 사랑을 기다려줄 그런 사람을 찾는 거야 긴 세월에 변하지 않을 그런 사랑은 없겠지만 그 사랑을 기다려줄 그런 사람을 찾는 거야 긴 세월에 변하지 않을 그런 사랑은 없겠지만 그 사랑을 기다려줄 그런 사람을 찾는 거야 	2020	슬픔	698776	Antifreeze	백예린 (Yerin Baek)	524518758//510915282//534972919//480771806//505758699//520219505//463212469//530115851//428679951//501846331//100098773//528085508	인디//여름밤//청춘//밤//여름밤//봄//산책//어쿠스틱//독서//흐린날//힘들때//보고싶다//즐거운//따뜻한//연말//휴일//걱정
